Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/8           std::_MakeUniq<Trainee>::__single_object std::make_unique<Trainee, Trainee&>(Trainee&) [340]
                0.00    0.00       6/8           std::_MakeUniq<Trainee>::__single_object std::make_unique<Trainee, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [202]
[177]    0.0    0.00    0.00       8         std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<std::default_delete<Trainee>, void>(Trainee*) [177]
                0.00    0.00       8/8           std::__uniq_ptr_impl<Trainee, std::default_delete<Trainee> >::__uniq_ptr_impl(Trainee*) [178]
-----------------------------------------------
                0.00    0.00       8/8           std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<std::default_delete<Trainee>, void>(Trainee*) [177]
[178]    0.0    0.00    0.00       8         std::__uniq_ptr_impl<Trainee, std::default_delete<Trainee> >::__uniq_ptr_impl(Trainee*) [178]
                0.00    0.00       8/15          std::tuple<Trainee*, std::default_delete<Trainee> >::tuple<Trainee*, std::default_delete<Trainee>, true>() [142]
                0.00    0.00       8/63          std::__uniq_ptr_impl<Trainee, std::default_delete<Trainee> >::_M_ptr() [50]
-----------------------------------------------
                0.00    0.00       1/7           Game::~Game() [323]
                0.00    0.00       6/7           Game::initialization(unsigned int) [184]
[179]    0.0    0.00    0.00       7         Engine::~Engine() [179]
                0.00    0.00       7/19          std::unique_ptr<Trainee, std::default_delete<Trainee> >::~unique_ptr() [127]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator() [181]
[180]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator() [180]
-----------------------------------------------
                0.00    0.00       1/7           Bot::Bot() [319]
                0.00    0.00       6/7           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [195]
[181]    0.0    0.00    0.00       7         std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator() [181]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::new_allocator() [180]
-----------------------------------------------
                0.00    0.00       1/7           Engine::Engine() [326]
                0.00    0.00       6/7           Engine::Engine(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [187]
[182]    0.0    0.00    0.00       7         std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<std::default_delete<Trainee>, void>() [182]
                0.00    0.00       7/7           std::__uniq_ptr_impl<Trainee, std::default_delete<Trainee> >::__uniq_ptr_impl() [183]
-----------------------------------------------
                0.00    0.00       7/7           std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<std::default_delete<Trainee>, void>() [182]
[183]    0.0    0.00    0.00       7         std::__uniq_ptr_impl<Trainee, std::default_delete<Trainee> >::__uniq_ptr_impl() [183]
                0.00    0.00       7/15          std::tuple<Trainee*, std::default_delete<Trainee> >::tuple<Trainee*, std::default_delete<Trainee>, true>() [142]
-----------------------------------------------
                0.00    0.00       6/6           main [6]
[184]    0.0    0.00    0.00       6         Game::initialization(unsigned int) [184]
                0.00    0.00       6/33          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [74]
                0.00    0.00       6/6           Engine::Engine(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [187]
                0.00    0.00       6/7           Engine::~Engine() [179]
                0.00    0.00       6/6           Engine::operator=(Engine&&) [188]
                0.00    0.00       3/3           Engine::load() [223]
-----------------------------------------------
                0.00    0.00       6/6           main [6]
[185]    0.0    0.00    0.00       6         Game::game_loop() [185]
                0.00    0.00     143/143         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [26]
                0.00    0.00      71/197         CharacterFactory::BaseCharacter::isAlive() [24]
                0.00    0.00      71/499         std::unique_ptr<Trainee, std::default_delete<Trainee> >::operator->() const [14]
                0.00    0.00      65/65          Game::behavior_options() [47]
                0.00    0.00      29/29          Engine::fight() [76]
                0.00    0.00      12/12          Engine::rest() [155]
                0.00    0.00      12/12          Engine::show() [157]
                0.00    0.00      12/12          Engine::save() [156]
-----------------------------------------------
                0.00    0.00       6/6           Engine::level_up() [77]
[186]    0.0    0.00    0.00       6         Mage::level_up() [186]
                0.00    0.00       6/9           Mage::show_status() const [173]
-----------------------------------------------
                0.00    0.00       6/6           Game::initialization(unsigned int) [184]
[187]    0.0    0.00    0.00       6         Engine::Engine(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [187]
                0.00    0.00       6/7           std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<std::default_delete<Trainee>, void>() [182]
                0.00    0.00       6/6           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [209]
                0.00    0.00       6/6           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [208]
                0.00    0.00       6/6           std::_MakeUniq<Trainee>::__single_object std::make_unique<Trainee, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [202]
                0.00    0.00       6/18          std::unique_ptr<Trainee, std::default_delete<Trainee> >::operator=(std::unique_ptr<Trainee, std::default_delete<Trainee> >&&) [131]
                0.00    0.00       6/19          std::unique_ptr<Trainee, std::default_delete<Trainee> >::~unique_ptr() [127]
-----------------------------------------------
                0.00    0.00       6/6           Game::initialization(unsigned int) [184]
[188]    0.0    0.00    0.00       6         Engine::operator=(Engine&&) [188]
                0.00    0.00       6/18          std::unique_ptr<Trainee, std::default_delete<Trainee> >::operator=(std::unique_ptr<Trainee, std::default_delete<Trainee> >&&) [131]
-----------------------------------------------
                0.00    0.00       6/6           Engine::fight() [76]
[189]    0.0    0.00    0.00       6         Fighter::attack() [189]
                0.00    0.00       6/35          RNG::roll_dice() [72]
                0.00    0.00       6/190         CharacterFactory::BaseCharacter::get_attack_pts() const [25]
-----------------------------------------------
                0.00    0.00       6/6           std::_MakeUniq<Trainee>::__single_object std::make_unique<Trainee, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [202]
[190]    0.0    0.00    0.00       6         Trainee::Trainee(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int) [190]
                0.00    0.00       6/35          CharacterFactory::BaseCharacter::BaseCharacter(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int) [71]
-----------------------------------------------
                0.00    0.00       6/6           std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >::_M_head(std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >&) [193]
[191]    0.0    0.00    0.00       6         std::_Head_base<0ul, Mage*, false>::_M_head(std::_Head_base<0ul, Mage*, false>&) [191]
-----------------------------------------------
                0.00    0.00       6/6           std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >::_M_head(std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >&) [194]
[192]    0.0    0.00    0.00       6         std::_Head_base<0ul, Fighter*, false>::_M_head(std::_Head_base<0ul, Fighter*, false>&) [192]
-----------------------------------------------
                0.00    0.00       6/6           Mage*& std::__get_helper<0ul, Mage*, std::default_delete<Mage> >(std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >&) [203]
[193]    0.0    0.00    0.00       6         std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >::_M_head(std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >&) [193]
                0.00    0.00       6/6           std::_Head_base<0ul, Mage*, false>::_M_head(std::_Head_base<0ul, Mage*, false>&) [191]
-----------------------------------------------
                0.00    0.00       6/6           Fighter*& std::__get_helper<0ul, Fighter*, std::default_delete<Fighter> >(std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >&) [204]
[194]    0.0    0.00    0.00       6         std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >::_M_head(std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >&) [194]
                0.00    0.00       6/6           std::_Head_base<0ul, Fighter*, false>::_M_head(std::_Head_base<0ul, Fighter*, false>&) [192]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base() [197]
[195]    0.0    0.00    0.00       6         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [195]
                0.00    0.00       6/16          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [135]
                0.00    0.00       6/7           std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator() [181]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_move_assign(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&&, std::integral_constant<bool, true>) [229]
[196]    0.0    0.00    0.00       6         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data&) [196]
                0.00    0.00      18/18          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data const&) [132]
                0.00    0.00       6/16          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [135]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector() [200]
[197]    0.0    0.00    0.00       6         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base() [197]
                0.00    0.00       6/6           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [195]
-----------------------------------------------
                0.00    0.00       2/6           std::unique_ptr<Mage, std::default_delete<Mage> >::~unique_ptr() [262]
                0.00    0.00       2/6           std::unique_ptr<Mage, std::default_delete<Mage> >::release() [260]
                0.00    0.00       2/6           std::__uniq_ptr_impl<Mage, std::default_delete<Mage> >::__uniq_ptr_impl(Mage*) [284]
[198]    0.0    0.00    0.00       6         std::__uniq_ptr_impl<Mage, std::default_delete<Mage> >::_M_ptr() [198]
                0.00    0.00       6/6           std::tuple_element<0ul, std::tuple<Mage*, std::default_delete<Mage> > >::type& std::get<0ul, Mage*, std::default_delete<Mage> >(std::tuple<Mage*, std::default_delete<Mage> >&) [205]
-----------------------------------------------
                0.00    0.00       2/6           std::unique_ptr<Fighter, std::default_delete<Fighter> >::~unique_ptr() [266]
                0.00    0.00       2/6           std::unique_ptr<Fighter, std::default_delete<Fighter> >::release() [264]
                0.00    0.00       2/6           std::__uniq_ptr_impl<Fighter, std::default_delete<Fighter> >::__uniq_ptr_impl(Fighter*) [286]
[199]    0.0    0.00    0.00       6         std::__uniq_ptr_impl<Fighter, std::default_delete<Fighter> >::_M_ptr() [199]
                0.00    0.00       6/6           std::tuple_element<0ul, std::tuple<Fighter*, std::default_delete<Fighter> > >::type& std::get<0ul, Fighter*, std::default_delete<Fighter> >(std::tuple<Fighter*, std::default_delete<Fighter> >&) [206]
-----------------------------------------------
                0.00    0.00       3/6           Engine::load() [223]
                0.00    0.00       3/6           CharacterFactory::deserialize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [217]
[200]    0.0    0.00    0.00       6         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector() [200]
                0.00    0.00       6/6           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base() [197]
-----------------------------------------------
                0.00    0.00       6/6           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [331]
[201]    0.0    0.00    0.00       6         void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [201]
                0.00    0.00       6/67          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [45]
                0.00    0.00       6/59          operator new(unsigned long, void*) [54]
-----------------------------------------------
                0.00    0.00       6/6           Engine::Engine(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [187]
[202]    0.0    0.00    0.00       6         std::_MakeUniq<Trainee>::__single_object std::make_unique<Trainee, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [202]
                0.00    0.00       6/6           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&) [207]
                0.00    0.00       6/6           Trainee::Trainee(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned int) [190]
                0.00    0.00       6/8           std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<std::default_delete<Trainee>, void>(Trainee*) [177]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<0ul, std::tuple<Mage*, std::default_delete<Mage> > >::type& std::get<0ul, Mage*, std::default_delete<Mage> >(std::tuple<Mage*, std::default_delete<Mage> >&) [205]
[203]    0.0    0.00    0.00       6         Mage*& std::__get_helper<0ul, Mage*, std::default_delete<Mage> >(std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >&) [203]
                0.00    0.00       6/6           std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >::_M_head(std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >&) [193]
-----------------------------------------------
                0.00    0.00       6/6           std::tuple_element<0ul, std::tuple<Fighter*, std::default_delete<Fighter> > >::type& std::get<0ul, Fighter*, std::default_delete<Fighter> >(std::tuple<Fighter*, std::default_delete<Fighter> >&) [206]
[204]    0.0    0.00    0.00       6         Fighter*& std::__get_helper<0ul, Fighter*, std::default_delete<Fighter> >(std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >&) [204]
                0.00    0.00       6/6           std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >::_M_head(std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >&) [194]
-----------------------------------------------
                0.00    0.00       6/6           std::__uniq_ptr_impl<Mage, std::default_delete<Mage> >::_M_ptr() [198]
[205]    0.0    0.00    0.00       6         std::tuple_element<0ul, std::tuple<Mage*, std::default_delete<Mage> > >::type& std::get<0ul, Mage*, std::default_delete<Mage> >(std::tuple<Mage*, std::default_delete<Mage> >&) [205]
                0.00    0.00       6/6           Mage*& std::__get_helper<0ul, Mage*, std::default_delete<Mage> >(std::_Tuple_impl<0ul, Mage*, std::default_delete<Mage> >&) [203]
-----------------------------------------------
                0.00    0.00       6/6           std::__uniq_ptr_impl<Fighter, std::default_delete<Fighter> >::_M_ptr() [199]
[206]    0.0    0.00    0.00       6         std::tuple_element<0ul, std::tuple<Fighter*, std::default_delete<Fighter> > >::type& std::get<0ul, Fighter*, std::default_delete<Fighter> >(std::tuple<Fighter*, std::default_delete<Fighter> >&) [206]
                0.00    0.00       6/6           Fighter*& std::__get_helper<0ul, Fighter*, std::default_delete<Fighter> >(std::_Tuple_impl<0ul, Fighter*, std::default_delete<Fighter> >&) [204]
-----------------------------------------------
                0.00    0.00       6/6           std::_MakeUniq<Trainee>::__single_object std::make_unique<Trainee, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [202]
[207]    0.0    0.00    0.00       6         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&) [207]
-----------------------------------------------
                0.00    0.00       6/6           Engine::Engine(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [187]
[208]    0.0    0.00    0.00       6         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [208]
                0.00    0.00       6/35          std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [73]
-----------------------------------------------
                0.00    0.00       6/6           Engine::Engine(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [187]
[209]    0.0    0.00    0.00       6         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [209]
                0.00    0.00       6/79          std::char_traits<char>::length(char const*) [33]
-----------------------------------------------
                0.00    0.00       5/5           Engine::level_up() [77]
[210]    0.0    0.00    0.00       5         Fighter::level_up() [210]
                0.00    0.00       5/61          CharacterFactory::BaseCharacter::show_status() const [53]
-----------------------------------------------
                0.00    0.00       4/4           CharacterFactory::serialize[abi:cxx11](std::unique_ptr<Trainee, std::default_delete<Trainee> >&) [154]
[211]    0.0    0.00    0.00       4         Mage::get_max_mana() [211]
-----------------------------------------------
                0.00    0.00       4/4           CharacterFactory::serialize[abi:cxx11](std::unique_ptr<Trainee, std::default_delete<Trainee> >&) [154]
[212]    0.0    0.00    0.00       4         Mage::get_magic_pts() [212]
-----------------------------------------------
                0.00    0.00       4/4           CharacterFactory::serialize[abi:cxx11](std::unique_ptr<Trainee, std::default_delete<Trainee> >&) [154]
[213]    0.0    0.00    0.00       4         Mage::get_mana() [213]
-----------------------------------------------
                0.00    0.00       2/4           std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> >::_Tuple_impl<Trainee*&, std::default_delete<Fighter>, void>(Trainee*&, std::default_delete<Fighter>&&) [274]
                0.00    0.00       2/4           std::_Tuple_impl<0ul, Trainee*, std::default_delete<Trainee> >::_Tuple_impl<Trainee*&, std::default_delete<Mage>, void>(Trainee*&, std::default_delete<Mage>&&) [273]
[214]    0.0    0.00    0.00       4         std::_Head_base<0ul, Trainee*, false>::_Head_base<Trainee*&>(Trainee*&) [214]
                0.00    0.00       4/12          Trainee*& std::forward<Trainee*&>(std::remove_reference<Trainee*&>::type&) [162]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [216]
[215]    0.0    0.00    0.00       4         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [215]
                0.00    0.00       4/16          std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [135]
                0.00    0.00       4/8           std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocator(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [176]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [334]
                0.00    0.00       3/4           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [230]
[216]    0.0    0.00    0.00       4         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_base(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [216]
                0.00    0.00       4/4           std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [215]
-----------------------------------------------
                0.00    0.00       3/3           Engine::load() [223]
[217]    0.0    0.00    0.00       3         CharacterFactory::deserialize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [217]
                0.00    0.00      24/24          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [121]
                0.00    0.00       3/6           std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector() [200]
                0.00    0.00       3/3           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [238]
-----------------------------------------------
                0.00    0.00       3/3           Trainee::Trainee(Trainee const&) [224]
[218]    0.0    0.00    0.00       3         CharacterFactory::BaseCharacter::BaseCharacter(CharacterFactory::BaseCharacter const&) [218]
-----------------------------------------------
                0.00    0.00       3/3           Trainee::Trainee(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [225]
[219]    0.0    0.00    0.00       3         CharacterFactory::BaseCharacter::BaseCharacter(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [219]
                0.00    0.00      21/27          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::at(unsigned long) [110]
                0.00    0.00      18/24          std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [122]
                0.00    0.00       3/73          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [40]
-----------------------------------------------
                0.00    0.00       3/3           CharacterFactory::choose_profession(std::unique_ptr<Trainee, std::default_delete<Trainee> >&) [222]
[220]    0.0    0.00    0.00       3         CharacterFactory::create_player(std::unique_ptr<Trainee, std::default_delete<Trainee> >&, unsigned int) [220]
                0.00    0.00       3/3           std::unique_ptr<Trainee, std::default_delete<Trainee> >::operator*() const [226]
                0.00    0.00       1/1           std::_MakeUniq<Trainee>::__single_object std::make_unique<Trainee, Trainee&>(Trainee&) [340]
                0.00    0.00       1/1           std::_MakeUniq<Fighter>::__single_object std::make_unique<Fighter, Trainee&>(Trainee&) [338]
                0.00    0.00       1/2           std::unique_ptr<Fighter, std::default_delete<Fighter> >::~unique_ptr() [266]
                0.00    0.00       1/2           std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<Fighter, std::default_delete<Fighter>, void>(std::unique_ptr<Fighter, std::default_delete<Fighter> >&&) [267]
                0.00    0.00       1/1           std::_MakeUniq<Mage>::__single_object std::make_unique<Mage, Trainee&>(Trainee&) [336]
                0.00    0.00       1/2           std::unique_ptr<Trainee, std::default_delete<Trainee> >::unique_ptr<Mage, std::default_delete<Mage>, void>(std::unique_ptr<Mage, std::default_delete<Mage> >&&) [268]
                0.00    0.00       1/2           std::unique_ptr<Mage, std::default_delete<Mage> >::~unique_ptr() [262]
-----------------------------------------------
                0.00    0.00       3/3           Engine::load() [223]
